City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
697,Hofn,64.2539,-15.2082,20.73,87,98,21.47,IS,overcast clouds
698,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
699,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
700,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
701,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
702,Synya,65.3718,58.0387,-4.49,91,100,6.96,RU,overcast clouds
703,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
704,Iqaluit,63.7506,-68.5145,-9.0,77,20,18.41,CA,snow
705,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
706,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
707,Novoagansk,61.9449,76.6625,-19.34,85,100,12.95,RU,overcast clouds
708,Uyuni,-20.4597,-66.825,61.95,25,0,11.07,BO,clear sky
709,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
710,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
711,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
712,Shubarkuduk,49.1447,56.4872,16.27,94,26,5.84,KZ,scattered clouds
713,Pokhara,28.2333,83.9833,47.43,50,0,3.8,NP,clear sky
714,Coquimbo,-29.9533,-71.3436,66.2,82,75,11.5,CL,broken clouds
715,Nuuk,64.1835,-51.7216,17.6,73,20,5.75,GL,few clouds
716,Hithadhoo,-0.6,73.0833,82.31,77,45,15.43,MV,scattered clouds
717,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
718,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
719,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
720,Kemijarvi,66.7131,27.4306,8.91,95,100,4.16,FI,overcast clouds
721,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
722,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
723,Saint-Augustin,51.226,-58.6502,30.49,94,88,12.15,CA,overcast clouds
724,Busselton,-33.65,115.3333,63.0,76,0,4.0,AU,clear sky
725,Olafsvik,64.8945,-23.7142,22.5,91,1,19.06,IS,clear sky
726,Iqaluit,63.7506,-68.5145,-9.0,77,20,18.41,CA,snow
727,Necochea,-38.5473,-58.7368,68.0,50,100,15.03,AR,overcast clouds
728,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
729,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
730,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
731,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
732,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
733,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
734,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
735,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
736,Cururupu,-1.8283,-44.8683,80.28,78,74,5.03,BR,broken clouds
737,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
738,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
739,Coquimbo,-29.9533,-71.3436,66.2,82,75,11.5,CL,broken clouds
740,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
741,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
742,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
743,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
744,Ilulissat,69.2167,-51.1,3.2,66,75,8.05,GL,broken clouds
745,Sonthofen,47.5167,10.2833,37.0,95,100,4.03,DE,light rain
746,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
747,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
748,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
749,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
750,Velikooktyabrskiy,57.4333,33.8159,19.96,96,100,9.22,RU,overcast clouds
751,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
752,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
753,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
754,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
755,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
756,Westport,41.1415,-73.3579,30.2,29,1,12.66,US,clear sky
757,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
758,Salalah,17.0151,54.0924,69.8,60,0,5.75,OM,clear sky
759,Beloha,-25.1667,45.05,77.2,76,3,5.12,MG,clear sky
760,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
761,Jilib,0.4883,42.7854,71.24,86,26,6.2,SO,scattered clouds
762,Gusau,12.1628,6.6614,74.98,18,0,9.22,NG,clear sky
763,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
764,Faya,18.3851,42.4509,57.2,71,0,4.52,SA,clear sky
765,Copiapo,-27.3667,-70.3333,69.8,64,75,11.5,CL,broken clouds
766,Beloha,-25.1667,45.05,77.2,76,3,5.12,MG,clear sky
767,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
768,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
769,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
770,Murgab,37.4966,61.9714,50.0,57,75,7.31,TM,broken clouds
771,Pangnirtung,66.1451,-65.7125,-9.4,77,20,2.84,CA,few clouds
772,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
773,Hithadhoo,-0.6,73.0833,82.31,77,45,15.43,MV,scattered clouds
774,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
775,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
776,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
777,Narsaq,60.9167,-46.05,39.2,35,75,35.68,GL,broken clouds
778,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
779,Kruisfontein,-34.0033,24.7314,64.99,80,1,1.7,ZA,clear sky
780,Muleba,-1.8397,31.6544,68.72,73,11,5.48,TZ,few clouds
781,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
782,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
783,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
784,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
785,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
786,Bestobe,52.4994,73.0975,17.01,92,100,10.56,KZ,overcast clouds
787,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
788,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
789,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
790,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
791,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
792,Sisimiut,66.9395,-53.6735,7.79,92,74,7.85,GL,broken clouds
793,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
794,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
795,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
796,Narsaq,60.9167,-46.05,39.2,35,75,35.68,GL,broken clouds
797,Maarianhamina,60.0973,19.9348,28.4,74,90,12.66,AX,light snow
798,Angren,41.0167,70.1436,41.31,56,100,8.43,UZ,overcast clouds
799,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
800,Bekovo,52.4663,43.712,27.9,98,100,8.32,RU,light snow
801,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
802,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
803,Torbay,47.6666,-52.7314,30.0,86,90,10.36,CA,overcast clouds
804,Kattivakkam,13.2167,80.3167,75.2,88,20,6.93,IN,haze
805,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
806,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
807,Karasjok,69.4719,25.5112,23.0,93,90,11.5,NO,overcast clouds
808,Saint-Philippe,-21.3585,55.7679,78.8,65,0,3.44,RE,clear sky
809,Victoria,22.2855,114.1577,62.01,73,17,16.89,HK,few clouds
810,Carutapera,-1.195,-46.02,81.1,77,49,8.14,BR,scattered clouds
811,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
812,Pisco,-13.7,-76.2167,80.6,54,0,11.5,PE,clear sky
813,Kemijarvi,66.7131,27.4306,8.91,95,100,4.16,FI,overcast clouds
814,Busselton,-33.65,115.3333,63.0,76,0,4.0,AU,clear sky
815,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
816,Sovetskiy,61.3614,63.5842,-3.86,92,100,4.32,RU,overcast clouds
817,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
818,Karema,-6.8205,30.4389,71.67,81,71,3.11,TZ,broken clouds
819,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
820,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
821,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
822,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
823,Kamenka,51.3223,42.7678,34.0,96,100,14.83,RU,light snow
824,Namibe,-15.1961,12.1522,73.42,79,58,9.4,AO,broken clouds
825,Beloha,-25.1667,45.05,77.2,76,3,5.12,MG,clear sky
826,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
827,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
828,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
829,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
830,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
831,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
832,Jamestown,42.097,-79.2353,26.01,74,90,2.91,US,overcast clouds
833,Ghanzi,-21.5667,21.7833,71.71,79,100,6.24,BW,light rain
834,Kedrovyy,56.1667,91.8167,-34.6,74,0,2.24,RU,fog
835,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
836,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
837,Victoria,22.2855,114.1577,62.01,73,17,16.89,HK,few clouds
838,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
839,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
840,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
841,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
842,Muli,2.9167,73.5667,81.01,78,29,13.73,MV,scattered clouds
843,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
844,Luza,60.6308,47.2512,25.2,97,100,7.7,RU,light snow
845,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
846,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
847,Barranca,-10.75,-77.7667,75.45,65,84,11.72,PE,broken clouds
848,Nuuk,64.1835,-51.7216,17.6,73,20,5.75,GL,few clouds
849,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
850,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
851,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
852,Pangnirtung,66.1451,-65.7125,-9.4,77,20,2.84,CA,few clouds
853,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
854,Kruisfontein,-34.0033,24.7314,64.99,80,1,1.7,ZA,clear sky
855,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
856,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
857,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
858,Buta,2.7858,24.73,71.96,44,35,2.21,CD,scattered clouds
859,Niamey,13.5137,2.1098,80.6,10,25,6.91,NE,dust
860,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
861,Touros,-5.1989,-35.4608,82.4,69,20,11.5,BR,few clouds
862,Taltal,-25.4,-70.4833,71.38,58,22,5.37,CL,few clouds
863,Esil,51.9556,66.4042,18.12,94,100,9.19,KZ,overcast clouds
864,Winchester,51.0651,-1.3187,39.99,93,75,19.57,GB,broken clouds
865,Tokmak,47.2514,35.7058,41.72,75,100,14.7,UA,overcast clouds
866,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
867,Ubatuba,-23.4339,-45.0711,93.2,36,40,4.61,BR,scattered clouds
868,Huicungo,-7.2833,-76.8,91.4,66,40,6.91,PE,scattered clouds
869,Georgetown,5.4112,100.3354,80.01,78,20,3.44,MY,few clouds
870,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
871,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
872,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
873,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
874,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
875,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
876,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
877,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
878,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
879,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
880,Saint-Philippe,-21.3585,55.7679,78.8,65,0,3.44,RE,clear sky
881,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
882,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
883,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
884,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
885,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
886,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
887,Lagoa,39.05,-27.9833,61.92,91,73,27.6,PT,broken clouds
888,Madimba,-10.4,40.3333,79.43,84,100,8.99,TZ,overcast clouds
889,Liwale,-9.7667,37.9333,69.13,97,79,4.07,TZ,broken clouds
890,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
891,Kisesa,-3.0833,34.15,65.68,84,72,3.56,TZ,broken clouds
892,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
893,Pisco,-13.7,-76.2167,80.6,54,0,11.5,PE,clear sky
894,Harper,4.375,-7.7169,78.53,86,39,6.2,LR,scattered clouds
895,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
896,Gualaquiza,-3.4,-78.55,72.48,82,67,2.68,EC,moderate rain
897,Pokhvistnevo,53.6524,52.1274,25.12,98,98,8.86,RU,overcast clouds
898,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
899,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
900,Bakchar,57.0186,82.0711,-23.96,85,95,4.47,RU,overcast clouds
901,Planadas,3.197,-75.6451,80.1,42,47,4.43,CO,scattered clouds
902,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
903,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
904,Saint-Philippe,-21.3585,55.7679,78.8,65,0,3.44,RE,clear sky
905,Tyumentsevo,53.3224,81.498,-3.33,92,42,7.87,RU,scattered clouds
906,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
907,Korla,41.7597,86.1469,21.97,81,0,5.26,CN,clear sky
908,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
909,Souillac,-20.5167,57.5167,78.8,89,75,8.05,MU,broken clouds
910,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
911,Bandarbeyla,9.4942,50.8122,73.69,75,16,15.12,SO,few clouds
912,Saint-Pierre,-21.3393,55.4781,78.8,65,0,3.44,RE,clear sky
913,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
914,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
915,Cananeia,-25.0147,-47.9267,80.02,82,99,4.9,BR,heavy intensity rain
916,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
917,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
918,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
919,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
920,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
921,Codrington,-38.2667,141.9667,59.13,71,89,6.49,AU,overcast clouds
922,Miraflores,19.2167,-98.8083,77.0,28,40,6.91,MX,scattered clouds
923,Narsaq,60.9167,-46.05,39.2,35,75,35.68,GL,broken clouds
924,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
925,Berlevag,70.8578,29.0864,25.05,96,100,22.66,NO,light snow
926,Jalingo,8.8833,11.3667,79.54,16,30,3.36,NG,scattered clouds
927,Muzhi,65.3667,64.6667,-16.82,88,100,2.86,RU,overcast clouds
928,Torbay,47.6666,-52.7314,30.0,86,90,10.36,CA,overcast clouds
929,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
930,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
931,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
932,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
933,Leh,34.1667,77.5833,1.49,58,0,1.32,IN,clear sky
934,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
935,Bathsheba,13.2167,-59.5167,82.4,65,20,17.27,BB,few clouds
936,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
937,Pitimbu,-7.4706,-34.8086,82.4,74,20,13.8,BR,few clouds
938,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
939,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
940,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
941,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
942,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
943,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
944,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
945,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
946,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
947,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
948,Alenquer,-1.9417,-54.7383,82.4,78,75,11.5,BR,broken clouds
949,Vardo,70.3705,31.1107,24.96,96,100,21.32,NO,light snow
950,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
951,Masindi,1.6744,31.715,75.29,41,89,2.48,UG,overcast clouds
952,Inhambane,-23.865,35.3833,79.34,77,22,7.05,MZ,few clouds
953,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
954,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
955,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
956,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
957,Saldanha,-33.0117,17.9442,64.94,90,0,8.97,ZA,clear sky
958,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
959,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
960,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
961,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
962,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
963,Saint-Joseph,-21.3667,55.6167,78.8,65,0,3.44,RE,clear sky
964,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
965,Sovetskiy,61.3614,63.5842,-3.86,92,100,4.32,RU,overcast clouds
966,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
967,Chuy,-33.6971,-53.4616,77.65,66,60,14.58,UY,moderate rain
968,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
969,Iqaluit,63.7506,-68.5145,-9.0,77,20,18.41,CA,snow
970,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
971,Lodja,-3.4833,23.4333,69.89,95,79,0.47,CD,light rain
972,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
973,Mweka,-4.85,21.5667,69.3,99,100,1.43,CD,moderate rain
974,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
975,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
976,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
977,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
978,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
979,Blois,47.5833,1.3333,50.0,87,75,9.22,FR,broken clouds
980,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
981,Rognan,67.0953,15.3878,19.0,70,4,5.01,NO,clear sky
982,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
983,Bosaso,11.2842,49.1816,71.94,77,10,3.04,SO,clear sky
984,Hithadhoo,-0.6,73.0833,82.31,77,45,15.43,MV,scattered clouds
985,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
986,Diffa,13.3154,12.6113,70.41,22,0,9.89,NE,clear sky
987,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
988,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
989,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
990,Saldanha,-33.0117,17.9442,64.94,90,0,8.97,ZA,clear sky
991,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
992,Namibe,-15.1961,12.1522,73.42,79,58,9.4,AO,broken clouds
993,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
994,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
995,Redcar,54.6166,-1.06,34.0,81,34,3.0,GB,scattered clouds
996,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
997,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
998,Salalah,17.0151,54.0924,69.8,60,0,5.75,OM,clear sky
999,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1000,Angoche,-16.2325,39.9086,79.43,81,100,8.43,MZ,overcast clouds
1001,Chilca,-12.5211,-76.7372,78.01,57,0,11.5,PE,clear sky
1002,Tokonou,9.65,-9.7833,75.81,19,6,3.76,GN,clear sky
1003,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1004,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1005,Iqaluit,63.7506,-68.5145,-9.0,77,20,18.41,CA,snow
1006,Kamenka,51.3223,42.7678,34.0,96,100,14.83,RU,light snow
1007,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1008,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1009,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1010,Kutum,14.2,24.6667,56.5,32,0,7.65,SD,clear sky
1011,Jamestown,42.097,-79.2353,26.01,74,90,2.91,US,overcast clouds
1012,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1013,Weligama,5.9667,80.4167,76.08,88,98,2.86,LK,overcast clouds
1014,Trzcianka,53.0406,16.4563,21.0,94,0,3.0,PL,clear sky
1015,Saint-Philippe,-21.3585,55.7679,78.8,65,0,3.44,RE,clear sky
1016,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1017,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1018,Bjornevatn,69.6672,29.9847,24.8,93,100,12.66,NO,light snow
1019,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1020,Tonantins,-2.8731,-67.8022,90.3,58,66,3.11,BR,broken clouds
1021,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1022,Okakarara,-20.5833,17.4333,74.59,63,100,2.73,NA,overcast clouds
1023,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1024,Hobyo,5.3505,48.5268,75.51,78,7,15.12,SO,clear sky
1025,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1026,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1027,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1028,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1029,Thabazimbi,-24.5917,27.4116,68.0,95,54,3.96,ZA,light rain
1030,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1031,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1032,Narsaq,60.9167,-46.05,39.2,35,75,35.68,GL,broken clouds
1033,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1034,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1035,Ostrovnoy,68.0531,39.5131,13.68,95,100,9.89,RU,light snow
1036,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1037,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1038,Susehri,40.1644,38.0867,26.04,93,100,8.5,TR,snow
1039,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1040,Teguise,29.0605,-13.564,64.4,72,75,11.5,ES,broken clouds
1041,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1042,Thinadhoo,0.5333,72.9333,81.5,79,99,15.93,MV,overcast clouds
1043,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
1044,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
